,candidate,party,votes,state,state_num,const_num,const_name,status
2957,AMIT YADAV,Communist Party of India,3378,Uttar Pradesh,24,236,Uttar Pradesh - Chitrakoot,Result Declared  
2958,UGRASEN,Nirbal Indian Shoshit Hamara Aam Dal,2679,Uttar Pradesh,24,236,Uttar Pradesh - Chitrakoot,Result Declared  
2959,CHHEDILAL,Jan Adhikar Manch,2543,Uttar Pradesh,24,236,Uttar Pradesh - Chitrakoot,Result Declared  
2960,CHANDRA KISHOR DWIVEDI,Akhil Bharat Hindu Mahasabha,1746,Uttar Pradesh,24,236,Uttar Pradesh - Chitrakoot,Result Declared  
2961,ASHISH SINGH,Rashtriya Lok Dal,1237,Uttar Pradesh,24,236,Uttar Pradesh - Chitrakoot,Result Declared  
2962,SHIVA KANT SHASTRI,Independent,1186,Uttar Pradesh,24,236,Uttar Pradesh - Chitrakoot,Result Declared  
2963,DURGESH,Bahujan Mukti Party,1147,Uttar Pradesh,24,236,Uttar Pradesh - Chitrakoot,Result Declared  
2964,SATYNARAYAN,Independent,1136,Uttar Pradesh,24,236,Uttar Pradesh - Chitrakoot,Result Declared  
2965,CHANDAN SINGH,Swatantra Jantaraj Party,1042,Uttar Pradesh,24,236,Uttar Pradesh - Chitrakoot,Result Declared  
2966,None of the Above,None of the Above,3529,Uttar Pradesh,24,236,Uttar Pradesh - Chitrakoot,Result Declared  
2967,R.K. SINGH PATEL,Bharatiya Janata Party,84988,Uttar Pradesh,24,237,Uttar Pradesh - Manikpur,Result Declared  
2968,SAMPAT PAL,Indian National Congress,40524,Uttar Pradesh,24,237,Uttar Pradesh - Manikpur,Result Declared  
2969,CHANDRABHAN SINGH PATEL,Bahujan Samaj Party,32498,Uttar Pradesh,24,237,Uttar Pradesh - Manikpur,Result Declared  
2970,DADDU PRASAD,Bahujan Mukti Party,9697,Uttar Pradesh,24,237,Uttar Pradesh - Manikpur,Result Declared  
2971,SUKHLAL NISHAD,Nirbal Indian Shoshit Hamara Aam Dal,5329,Uttar Pradesh,24,237,Uttar Pradesh - Manikpur,Result Declared  
2972,DINESH PRASAD,Rashtriya Lok Dal,4611,Uttar Pradesh,24,237,Uttar Pradesh - Manikpur,Result Declared  
2973,AKHILESH KUMAR,Rastriya Aam Jan Seva Party,2203,Uttar Pradesh,24,237,Uttar Pradesh - Manikpur,Result Declared  
2974,RAMDAYAL,Independent,2102,Uttar Pradesh,24,237,Uttar Pradesh - Manikpur,Result Declared  
2975,SHEKH KHUDABAKHS,Independent,1959,Uttar Pradesh,24,237,Uttar Pradesh - Manikpur,Result Declared  
2976,SATYADEV,Independent,1848,Uttar Pradesh,24,237,Uttar Pradesh - Manikpur,Result Declared  
2977,HAJARI LAL,Jan Adhikar Manch,1618,Uttar Pradesh,24,237,Uttar Pradesh - Manikpur,Result Declared  
2978,ABHISHEK DWIVEDI,Swabhiman Party,1249,Uttar Pradesh,24,237,Uttar Pradesh - Manikpur,Result Declared  
2979,SARYU PRASAD KESHRVANI,Shivsena,1239,Uttar Pradesh,24,237,Uttar Pradesh - Manikpur,Result Declared  
2980,INDRAPAL,Independent,940,Uttar Pradesh,24,237,Uttar Pradesh - Manikpur,Result Declared  
2981,None of the Above,None of the Above,3752,Uttar Pradesh,24,237,Uttar Pradesh - Manikpur,Result Declared  
2982,JAI KUMAR SINGH JAIKI,Apna Dal (Soneylal),81438,Uttar Pradesh,24,238,Uttar Pradesh - Jahanabad,Result Declared  
2983,MADANGOPAL VERMA,Samajwadi Party,33832,Uttar Pradesh,24,238,Uttar Pradesh - Jahanabad,Result Declared  
2984,RAM NARAYAN NISHAD,Bahujan Samaj Party,32010,Uttar Pradesh,24,238,Uttar Pradesh - Jahanabad,Result Declared  
2985,ADITYA PANDEY,Rashtriya Lok Dal,21812,Uttar Pradesh,24,238,Uttar Pradesh - Jahanabad,Result Declared  
2986,VIVEK KUMAR,Bhartiya Shakti Chetna Party,2117,Uttar Pradesh,24,238,Uttar Pradesh - Jahanabad,Result Declared  
2987,PREM NARAYAN,Akhil Bhartiya Swarajya Dal,1519,Uttar Pradesh,24,238,Uttar Pradesh - Jahanabad,Result Declared  
2988,MANOJ KUMAR,Jay Hind Jay Bharat Party,1262,Uttar Pradesh,24,238,Uttar Pradesh - Jahanabad,Result Declared  
2989,GRISH CHANDRA,Bharatiya Subhash Sena,1230,Uttar Pradesh,24,238,Uttar Pradesh - Jahanabad,Result Declared  
2990,SHRIRAM,Sarvshreshth Dal,856,Uttar Pradesh,24,238,Uttar Pradesh - Jahanabad,Result Declared  
2991,ANOOP SACHAN,Jan Adhikar Party,853,Uttar Pradesh,24,238,Uttar Pradesh - Jahanabad,Result Declared  
2992,SHRINARAYAN,Lok Dal,783,Uttar Pradesh,24,238,Uttar Pradesh - Jahanabad,Result Declared  
2993,HARI PRASAD NISHAD,Pragatisheel Manav Samaj Party,756,Uttar Pradesh,24,238,Uttar Pradesh - Jahanabad,Result Declared  
2994,JAGDISHWAR,Independent,726,Uttar Pradesh,24,238,Uttar Pradesh - Jahanabad,Result Declared  
2995,KRISHNA DUTT,Fauji Janta Party,579,Uttar Pradesh,24,238,Uttar Pradesh - Jahanabad,Result Declared  
2996,SHIVNARAYAN,Bharat (Integrated) Rakshak Party,465,Uttar Pradesh,24,238,Uttar Pradesh - Jahanabad,Result Declared  
2997,None of the Above,None of the Above,1262,Uttar Pradesh,24,238,Uttar Pradesh - Jahanabad,Result Declared  
2998,KARAN SINGH PATEL,Bharatiya Janata Party,97996,Uttar Pradesh,24,239,Uttar Pradesh - Bindki,Result Declared  
2999,RAMESHWAR DAYAL,Samajwadi Party,41618,Uttar Pradesh,24,239,Uttar Pradesh - Bindki,Result Declared  
3000,SUKHDEV PRASAD VERMA,Bahujan Samaj Party,32297,Uttar Pradesh,24,239,Uttar Pradesh - Bindki,Result Declared  
3001,ABHIMANYU SINGH,Indian National Congress,2002,Uttar Pradesh,24,239,Uttar Pradesh - Bindki,Result Declared  
3002,AMARJEET SINGH JANSEWAK,Lok Dal,1745,Uttar Pradesh,24,239,Uttar Pradesh - Bindki,Result Declared  
3003,SHAHEEN HASAN,Rashtriya Lok Dal,1561,Uttar Pradesh,24,239,Uttar Pradesh - Bindki,Result Declared  
3004,SEWALAL SONKAR,Independent,1540,Uttar Pradesh,24,239,Uttar Pradesh - Bindki,Result Declared  
3005,ACHARYA SUBHASH CHANDRA TRIPATHI,Akhil Bhartiya Swarajya Dal,1493,Uttar Pradesh,24,239,Uttar Pradesh - Bindki,Result Declared  
3006,RAMBABU,Jay Hind Jay Bharat Party,608,Uttar Pradesh,24,239,Uttar Pradesh - Bindki,Result Declared  
3007,RITA DEVI,Bahujan Mukti Party,542,Uttar Pradesh,24,239,Uttar Pradesh - Bindki,Result Declared  
3008,MUBARAK ALI,Fauji Janta Party,427,Uttar Pradesh,24,239,Uttar Pradesh - Bindki,Result Declared  
3009,None of the Above,None of the Above,2142,Uttar Pradesh,24,239,Uttar Pradesh - Bindki,Result Declared  
3010,VIKRAM SINGH,Bharatiya Janata Party,89481,Uttar Pradesh,24,240,Uttar Pradesh - Fatehpur   ,Result Declared  
3011,CHANDRA PRAKASH LODHI,Samajwadi Party,57983,Uttar Pradesh,24,240,Uttar Pradesh - Fatehpur   ,Result Declared  
3012,SAMEER TRIVEDI,Bahujan Samaj Party,35548,Uttar Pradesh,24,240,Uttar Pradesh - Fatehpur   ,Result Declared  
3013,GAYA PRASAD,Communist Party of India  (Marxist),2013,Uttar Pradesh,24,240,Uttar Pradesh - Fatehpur   ,Result Declared  
3014,SAURABH MISHRA,Independent,1744,Uttar Pradesh,24,240,Uttar Pradesh - Fatehpur   ,Result Declared  
3015,VIKRAM SINGH LODHI,Rashtriya Lok Dal,1614,Uttar Pradesh,24,240,Uttar Pradesh - Fatehpur   ,Result Declared  
3016,RAJ KUMAR LODHI,Independent,909,Uttar Pradesh,24,240,Uttar Pradesh - Fatehpur   ,Result Declared  
3017,MO. ANWAR ALI,Samtawadi Republican Party,815,Uttar Pradesh,24,240,Uttar Pradesh - Fatehpur   ,Result Declared  
3018,RAMESH KUMAR GUPTA,Parivartan Samaj Party,677,Uttar Pradesh,24,240,Uttar Pradesh - Fatehpur   ,Result Declared  
3019,DURGA PRASAD GUPTA,Independent,548,Uttar Pradesh,24,240,Uttar Pradesh - Fatehpur   ,Result Declared  
3020,GANGA PRASAD SINGH LODHI,Independent,513,Uttar Pradesh,24,240,Uttar Pradesh - Fatehpur   ,Result Declared  
3021,BABU RAM,Independent,480,Uttar Pradesh,24,240,Uttar Pradesh - Fatehpur   ,Result Declared  
3022,KAMLESH KUMARI,Bhartiya Shakti Chetna Party,456,Uttar Pradesh,24,240,Uttar Pradesh - Fatehpur   ,Result Declared  
3023,SURESH,Bahujan Mukti Party,426,Uttar Pradesh,24,240,Uttar Pradesh - Fatehpur   ,Result Declared  
3024,None of the Above,None of the Above,1961,Uttar Pradesh,24,240,Uttar Pradesh - Fatehpur   ,Result Declared  
3025,VIKAS GUPTA,Bharatiya Janata Party,81203,Uttar Pradesh,24,241,Uttar Pradesh - Ayah Shah,Result Declared  
3026,AYODHYA PRASAD,Samajwadi Party,29238,Uttar Pradesh,24,241,Uttar Pradesh - Ayah Shah,Result Declared  
3027,RAMBAHADUR,Bahujan Samaj Party,27365,Uttar Pradesh,24,241,Uttar Pradesh - Ayah Shah,Result Declared  
3028,ABBAS MEHNDI,Peace Party,2159,Uttar Pradesh,24,241,Uttar Pradesh - Ayah Shah,Result Declared  
3029,DEV KUMAR,Rashtriya Lok Dal,1708,Uttar Pradesh,24,241,Uttar Pradesh - Ayah Shah,Result Declared  
3030,SUKHRAJ,Independent,1691,Uttar Pradesh,24,241,Uttar Pradesh - Ayah Shah,Result Declared  
3031,HEMLATA,Independent,1526,Uttar Pradesh,24,241,Uttar Pradesh - Ayah Shah,Result Declared  
3032,BHOLA NATH,Independent,953,Uttar Pradesh,24,241,Uttar Pradesh - Ayah Shah,Result Declared  
3033,B.L.RAI,Independent,823,Uttar Pradesh,24,241,Uttar Pradesh - Ayah Shah,Result Declared  
3034,RAMRAJ,Independent,788,Uttar Pradesh,24,241,Uttar Pradesh - Ayah Shah,Result Declared  
3035,KRISHNA PAL AWASTHI,Independent,458,Uttar Pradesh,24,241,Uttar Pradesh - Ayah Shah,Result Declared  
3036,RAJ KUMAR,Independent,448,Uttar Pradesh,24,241,Uttar Pradesh - Ayah Shah,Result Declared  
3037,HORALAL,Bharat Kranti Rakshak Party,358,Uttar Pradesh,24,241,Uttar Pradesh - Ayah Shah,Result Declared  
3038,CHHOTELAL,Pragatisheel Manav Samaj Party,333,Uttar Pradesh,24,241,Uttar Pradesh - Ayah Shah,Result Declared  
3039,KRISHNA PAL,Independent,283,Uttar Pradesh,24,241,Uttar Pradesh - Ayah Shah,Result Declared  
3040,None of the Above,None of the Above,1600,Uttar Pradesh,24,241,Uttar Pradesh - Ayah Shah,Result Declared  
3041,RANVENDRA PRATAP SINGH URF DHUNNI BHAIYA,Bharatiya Janata Party,73595,Uttar Pradesh,24,242,Uttar Pradesh - Husainganj,Result Declared  
3042,USHA MAURYA,Indian National Congress,55002,Uttar Pradesh,24,242,Uttar Pradesh - Husainganj,Result Declared  
3043,MO. ASIF,Bahujan Samaj Party,34415,Uttar Pradesh,24,242,Uttar Pradesh - Husainganj,Result Declared  
3044,RAKESH PRAJAPATI,Communist Party of India,3416,Uttar Pradesh,24,242,Uttar Pradesh - Husainganj,Result Declared  
3045,PAPPU SINGH,Rashtriya Lok Dal,2291,Uttar Pradesh,24,242,Uttar Pradesh - Husainganj,Result Declared  
3046,RAJESH KUMAR SAHU (RAJU SAHU),Independent,1275,Uttar Pradesh,24,242,Uttar Pradesh - Husainganj,Result Declared  
3047,ISRAR,Independent,755,Uttar Pradesh,24,242,Uttar Pradesh - Husainganj,Result Declared  
3048,SHAMSHER SINGH,Fauji Janta Party,724,Uttar Pradesh,24,242,Uttar Pradesh - Husainganj,Result Declared  
3049,ASHIS,Shivsena,699,Uttar Pradesh,24,242,Uttar Pradesh - Husainganj,Result Declared  
3050,SHAMSHAD AHMAD,Bahujan Sangharsh Party (Kanshiram),647,Uttar Pradesh,24,242,Uttar Pradesh - Husainganj,Result Declared  
3051,KULDEEP URF KULDEEPAK SINGH PAL,Adarsh Lok Dal,484,Uttar Pradesh,24,242,Uttar Pradesh - Husainganj,Result Declared  
3052,None of the Above,None of the Above,2361,Uttar Pradesh,24,242,Uttar Pradesh - Husainganj,Result Declared  
3053,KRISHNA PASWAN,Bharatiya Janata Party,94954,Uttar Pradesh,24,243,Uttar Pradesh - Khaga,Result Declared  
3054,OM PRAKASH GIHAR,Indian National Congress,38520,Uttar Pradesh,24,243,Uttar Pradesh - Khaga,Result Declared  
3055,SUNIL KUMAR,Bahujan Samaj Party,38359,Uttar Pradesh,24,243,Uttar Pradesh - Khaga,Result Declared  
3056,HEERA LAL,Communist Party of India,4293,Uttar Pradesh,24,243,Uttar Pradesh - Khaga,Result Declared  
3057,RAJESH RAO,Rashtriya Lok Dal,2846,Uttar Pradesh,24,243,Uttar Pradesh - Khaga,Result Declared  
3058,ANIL KUMAR,Bahujan Mukti Party,1798,Uttar Pradesh,24,243,Uttar Pradesh - Khaga,Result Declared  
3059,None of the Above,None of the Above,3801,Uttar Pradesh,24,243,Uttar Pradesh - Khaga,Result Declared  
3060,ARADHANA MISHRA 'MONA',Indian National Congress,81463,Uttar Pradesh,24,244,Uttar Pradesh - Rampur Khas,Result Declared  
3061,NAGESH PRATAP SINGH URF CHHOTE SARKAR,Bharatiya Janata Party,64397,Uttar Pradesh,24,244,Uttar Pradesh - Rampur Khas,Result Declared  
3062,ASHOK SINGH,Bahujan Samaj Party,7933,Uttar Pradesh,24,244,Uttar Pradesh - Rampur Khas,Result Declared  
3063,KAMARUDDIN,Communist Party of India,3472,Uttar Pradesh,24,244,Uttar Pradesh - Rampur Khas,Result Declared  
3064,SURENDRA SINGH,Nationalist Congress Party,3055,Uttar Pradesh,24,244,Uttar Pradesh - Rampur Khas,Result Declared  
3065,GYANENDRA SINGH,Shivsena,1495,Uttar Pradesh,24,244,Uttar Pradesh - Rampur Khas,Result Declared  
3066,VANDNA GUPTA,Manavtawadi Samaj Party,1293,Uttar Pradesh,24,244,Uttar Pradesh - Rampur Khas,Result Declared  
3067,ARVIND KUMAR,Rashtriya Lok Dal,1207,Uttar Pradesh,24,244,Uttar Pradesh - Rampur Khas,Result Declared  
3068,KAMTA PATEL,Bahujan Mukti Party,902,Uttar Pradesh,24,244,Uttar Pradesh - Rampur Khas,Result Declared  
3069,RAVINDRA KUMAR,Lok Dal,870,Uttar Pradesh,24,244,Uttar Pradesh - Rampur Khas,Result Declared  
3070,SURENDRA BAHADUR,Bharatiya Rashtriya Bahujan Samaj Vikas Party,857,Uttar Pradesh,24,244,Uttar Pradesh - Rampur Khas,Result Declared  
3071,NAVEEN PRATAP SINGH,Independent,645,Uttar Pradesh,24,244,Uttar Pradesh - Rampur Khas,Result Declared  
3072,NAGESH SINGH,Swarajya Party Of India,542,Uttar Pradesh,24,244,Uttar Pradesh - Rampur Khas,Result Declared  
3073,DURGESH KUMAR,Public Political Party,496,Uttar Pradesh,24,244,Uttar Pradesh - Rampur Khas,Result Declared  
3074,JAGRAM YADAV,Akhand Rashtrawadi Party,433,Uttar Pradesh,24,244,Uttar Pradesh - Rampur Khas,Result Declared  
3075,None of the Above,None of the Above,1595,Uttar Pradesh,24,244,Uttar Pradesh - Rampur Khas,Result Declared  
3076,VINOD KUMAR,Independent,87778,Uttar Pradesh,24,245,Uttar Pradesh - Babaganj,Result Declared  
3077,PAWAN KUMAR,Bharatiya Janata Party,50618,Uttar Pradesh,24,245,Uttar Pradesh - Babaganj,Result Declared  
3078,DAYA RAM,Bahujan Samaj Party,17205,Uttar Pradesh,24,245,Uttar Pradesh - Babaganj,Result Declared  
3079,RAM SARAN,Independent,3351,Uttar Pradesh,24,245,Uttar Pradesh - Babaganj,Result Declared  
3080,SANJAY KUMAR,Bahujan Mukti Party,2298,Uttar Pradesh,24,245,Uttar Pradesh - Babaganj,Result Declared  
3081,SITARAM,Independent,1936,Uttar Pradesh,24,245,Uttar Pradesh - Babaganj,Result Declared  
3082,KUWAR BHARATI,Independent,1403,Uttar Pradesh,24,245,Uttar Pradesh - Babaganj,Result Declared  
3083,None of the Above,None of the Above,3386,Uttar Pradesh,24,245,Uttar Pradesh - Babaganj,Result Declared  
3084,RAGHURAJ PRATAP SINGH,Independent,136597,Uttar Pradesh,24,246,Uttar Pradesh - Kunda,Result Declared  
3085,JANKI SHARAN,Bharatiya Janata Party,32950,Uttar Pradesh,24,246,Uttar Pradesh - Kunda,Result Declared  
3086,PARVEZ AKHTAR,Bahujan Samaj Party,17261,Uttar Pradesh,24,246,Uttar Pradesh - Kunda,Result Declared  
3087,BHAGWANDEEN,Independent,5514,Uttar Pradesh,24,246,Uttar Pradesh - Kunda,Result Declared  
3088,RAM KRIPAL,Independent,2615,Uttar Pradesh,24,246,Uttar Pradesh - Kunda,Result Declared  
3089,JIYALAL,Bahujan Mukti Party,2109,Uttar Pradesh,24,246,Uttar Pradesh - Kunda,Result Declared  
3090,None of the Above,None of the Above,3992,Uttar Pradesh,24,246,Uttar Pradesh - Kunda,Result Declared  
3091,RAKESH KUMAR VERMA ALIAS DR.R.K.VERMA,Apna Dal (Soneylal),81899,Uttar Pradesh,24,247,Uttar Pradesh - Vishwanathganj,Result Declared  
3092,SANJAY PANDEY,Indian National Congress,58541,Uttar Pradesh,24,247,Uttar Pradesh - Vishwanathganj,Result Declared  
3093,PREMANAND TRIPATHI,Bahujan Samaj Party,33878,Uttar Pradesh,24,247,Uttar Pradesh - Vishwanathganj,Result Declared  
3094,RAKESH KUMAR,Independent,5830,Uttar Pradesh,24,247,Uttar Pradesh - Vishwanathganj,Result Declared  
3095,UPENDRA NARAYAN,Communist Party of India,2627,Uttar Pradesh,24,247,Uttar Pradesh - Vishwanathganj,Result Declared  
3096,SUSHIL KUMAR,Rashtriya Janta Party,2053,Uttar Pradesh,24,247,Uttar Pradesh - Vishwanathganj,Result Declared  
3097,RAJENDRA KUMAR DUBEY,Lok Gathbandhan Party,1632,Uttar Pradesh,24,247,Uttar Pradesh - Vishwanathganj,Result Declared  
3098,RAM LAKHAN CHATURVEDI,Independent,1616,Uttar Pradesh,24,247,Uttar Pradesh - Vishwanathganj,Result Declared  
3099,ABDUL LATIF,VANCHITSAMAJ INSAAF PARTY,1591,Uttar Pradesh,24,247,Uttar Pradesh - Vishwanathganj,Result Declared  
3100,NANDLAL YADAV,Bahujan Mukti Party,1238,Uttar Pradesh,24,247,Uttar Pradesh - Vishwanathganj,Result Declared  
3101,INDRAJEET,Independent,1156,Uttar Pradesh,24,247,Uttar Pradesh - Vishwanathganj,Result Declared  
3102,ANIL KUMAR,Independent,984,Uttar Pradesh,24,247,Uttar Pradesh - Vishwanathganj,Result Declared  
3103,RAKESH KUMAR,Rashtriya Lok Dal,873,Uttar Pradesh,24,247,Uttar Pradesh - Vishwanathganj,Result Declared  
3104,RAJKUMAR,Nationalist Congress Party,754,Uttar Pradesh,24,247,Uttar Pradesh - Vishwanathganj,Result Declared  
3105,None of the Above,None of the Above,1951,Uttar Pradesh,24,247,Uttar Pradesh - Vishwanathganj,Result Declared  
3106,SANGAM LAL GUPTA,Apna Dal (Soneylal),80828,Uttar Pradesh,24,248,Uttar Pradesh - Pratapgarh,Result Declared  
3107,"NAGENDRA SINGH "" MUNNA YADAV""",Samajwadi Party,46274,Uttar Pradesh,24,248,Uttar Pradesh - Pratapgarh,Result Declared  
3108,ASHOK TRIPATHI,Bahujan Samaj Party,41750,Uttar Pradesh,24,248,Uttar Pradesh - Pratapgarh,Result Declared  
3109,SHIV RAM SHUKLA,Independent,3426,Uttar Pradesh,24,248,Uttar Pradesh - Pratapgarh,Result Declared  
3110,PRAMOD KUMAR,Independent,3174,Uttar Pradesh,24,248,Uttar Pradesh - Pratapgarh,Result Declared  
3111,VINOD KUMAR,Lok Dal,1429,Uttar Pradesh,24,248,Uttar Pradesh - Pratapgarh,Result Declared  
3112,SHRAWAN KUMAR,Rashtriya Samaj Paksha,1233,Uttar Pradesh,24,248,Uttar Pradesh - Pratapgarh,Result Declared  
3113,YOGENDRA KUMAR,Independent,1053,Uttar Pradesh,24,248,Uttar Pradesh - Pratapgarh,Result Declared  
3114,DHARMENDRA,Rashtriya Lok Dal,989,Uttar Pradesh,24,248,Uttar Pradesh - Pratapgarh,Result Declared  
3115,ATMA PRAKASH,Shivsena,846,Uttar Pradesh,24,248,Uttar Pradesh - Pratapgarh,Result Declared  
3116,RAM DAYAL,Bahujan Mukti Party,834,Uttar Pradesh,24,248,Uttar Pradesh - Pratapgarh,Result Declared  
3117,PARITOSH KUMAR,Independent,415,Uttar Pradesh,24,248,Uttar Pradesh - Pratapgarh,Result Declared  
3118,DEEPMALA SHRIVASTAV,Public Political Party,411,Uttar Pradesh,24,248,Uttar Pradesh - Pratapgarh,Result Declared  
3119,IDRAKAR MISHRA,Independent,326,Uttar Pradesh,24,248,Uttar Pradesh - Pratapgarh,Result Declared  
3120,None of the Above,None of the Above,2191,Uttar Pradesh,24,248,Uttar Pradesh - Pratapgarh,Result Declared  
3121,RAJENDRA PRATAP SINGH ALIAS MOTI,Bharatiya Janata Party,75011,Uttar Pradesh,24,249,Uttar Pradesh - Patti,Result Declared  
3122,RAM SINGH,Samajwadi Party,73538,Uttar Pradesh,24,249,Uttar Pradesh - Patti,Result Declared  
3123,KUNWAR SHAKTI SINGH,Bahujan Samaj Party,46427,Uttar Pradesh,24,249,Uttar Pradesh - Patti,Result Declared  
3124,VIJAY,Nirbal Indian Shoshit Hamara Aam Dal,3025,Uttar Pradesh,24,249,Uttar Pradesh - Patti,Result Declared  
3125,LALIT NARAYAN MISHRA,Communist Party of India,1846,Uttar Pradesh,24,249,Uttar Pradesh - Patti,Result Declared  
3126,CHANDRABALI YADAV,Rashtriya Lok Dal,1088,Uttar Pradesh,24,249,Uttar Pradesh - Patti,Result Declared  
3127,YOGINI NIRMALA DEVI,Independent,949,Uttar Pradesh,24,249,Uttar Pradesh - Patti,Result Declared  
3128,RAM SAMUJH MAURYA,SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST),809,Uttar Pradesh,24,249,Uttar Pradesh - Patti,Result Declared  
3129,SUBHASH CHANDRA,Independent,705,Uttar Pradesh,24,249,Uttar Pradesh - Patti,Result Declared  
3130,GUNAKAR PANDEY,Lok Dal,635,Uttar Pradesh,24,249,Uttar Pradesh - Patti,Result Declared  
3131,KANT LAL,Awami Samta Party,620,Uttar Pradesh,24,249,Uttar Pradesh - Patti,Result Declared  
3132,RAM LALE,Rashtriya Bahujan Congress Party,549,Uttar Pradesh,24,249,Uttar Pradesh - Patti,Result Declared  
3133,RAMSHIROMANI,Bahujan Mukti Party,477,Uttar Pradesh,24,249,Uttar Pradesh - Patti,Result Declared  
3134,None of the Above,None of the Above,2244,Uttar Pradesh,24,249,Uttar Pradesh - Patti,Result Declared  
3135,ABHAY KUMAR ALIAS DHIRAJ OJHA,Bharatiya Janata Party,67031,Uttar Pradesh,24,250,Uttar Pradesh - Raniganj,Result Declared  
3136,SHAKEEL AHMAD KHAN,Bahujan Samaj Party,58022,Uttar Pradesh,24,250,Uttar Pradesh - Raniganj,Result Declared  
3137,PROF.SHIVAKANT OJHA,Samajwadi Party,37816,Uttar Pradesh,24,250,Uttar Pradesh - Raniganj,Result Declared  
3138,SHREENATH,Nirbal Indian Shoshit Hamara Aam Dal,2052,Uttar Pradesh,24,250,Uttar Pradesh - Raniganj,Result Declared  
3139,PRANANJANY,Independent,1874,Uttar Pradesh,24,250,Uttar Pradesh - Raniganj,Result Declared  
3140,ANIL YADAV,Sarv Sambhaav Party,1379,Uttar Pradesh,24,250,Uttar Pradesh - Raniganj,Result Declared  
3141,SHASHI BHUSAN,Independent,1340,Uttar Pradesh,24,250,Uttar Pradesh - Raniganj,Result Declared  
3142,RAM SHIROMANI SHUKLA,Rashtriya Lok Dal,1209,Uttar Pradesh,24,250,Uttar Pradesh - Raniganj,Result Declared  
3143,TRIBHUWAN,Communist Party of India,1008,Uttar Pradesh,24,250,Uttar Pradesh - Raniganj,Result Declared  
3144,DINESH PANDEY,Independent,818,Uttar Pradesh,24,250,Uttar Pradesh - Raniganj,Result Declared  
3145,ASHOK KUMAR,Independent,657,Uttar Pradesh,24,250,Uttar Pradesh - Raniganj,Result Declared  
3146,NARENDRA KUMAR,Bahujan Mukti Party,629,Uttar Pradesh,24,250,Uttar Pradesh - Raniganj,Result Declared  
3147,ANURAG KUMAR,Bharatiya Karyasth Sena,488,Uttar Pradesh,24,250,Uttar Pradesh - Raniganj,Result Declared  
3148,DHEERAJ,Independent,418,Uttar Pradesh,24,250,Uttar Pradesh - Raniganj,Result Declared  
